respondent;task;alt;group;chosen;purchase;price_eur;rel_price;rel_price_lvl;comfort;att;speech;app;comfort_2;comfort_4;att_complete;speech_moderate;speech_more_effort;app_invisible
fyixxxyniy74fq2vp3km0fyixxxy6xbs;8;3;fyixxxyniy74fq2vp3km0fyixxxy6xbs_8;0;0;0;0;0;;;;;0;0;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;1;1;e120huu0w75rp1z1q91lxe120huw5tpu_1;0;1;48;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;1;2;e120huu0w75rp1z1q91lxe120huw5tpu_1;1;1;66;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;1;3;e120huu0w75rp1z1q91lxe120huw5tpu_1;0;0;0;0;0;;;;;0;0;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;2;1;e120huu0w75rp1z1q91lxe120huw5tpu_2;1;1;66;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;2;2;e120huu0w75rp1z1q91lxe120huw5tpu_2;0;1;48;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
e120huu0w75rp1z1q91lxe120huw5tpu;2;3;e120huu0w75rp1z1q91lxe120huw5tpu_2;0;0;0;0;0;;;;;0;0;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;3;1;e120huu0w75rp1z1q91lxe120huw5tpu_3;0;1;30;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;3;2;e120huu0w75rp1z1q91lxe120huw5tpu_3;1;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
e120huu0w75rp1z1q91lxe120huw5tpu;3;3;e120huu0w75rp1z1q91lxe120huw5tpu_3;0;0;0;0;0;;;;;0;0;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;4;1;e120huu0w75rp1z1q91lxe120huw5tpu_4;0;1;48;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
e120huu0w75rp1z1q91lxe120huw5tpu;4;2;e120huu0w75rp1z1q91lxe120huw5tpu_4;1;1;30;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;4;3;e120huu0w75rp1z1q91lxe120huw5tpu_4;0;0;0;0;0;;;;;0;0;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;5;1;e120huu0w75rp1z1q91lxe120huw5tpu_5;1;1;66;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;5;2;e120huu0w75rp1z1q91lxe120huw5tpu_5;0;1;48;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
e120huu0w75rp1z1q91lxe120huw5tpu;5;3;e120huu0w75rp1z1q91lxe120huw5tpu_5;0;0;0;0;0;;;;;0;0;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;6;1;e120huu0w75rp1z1q91lxe120huw5tpu_6;1;1;66;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;6;2;e120huu0w75rp1z1q91lxe120huw5tpu_6;0;1;48;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
e120huu0w75rp1z1q91lxe120huw5tpu;6;3;e120huu0w75rp1z1q91lxe120huw5tpu_6;0;0;0;0;0;;;;;0;0;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;7;1;e120huu0w75rp1z1q91lxe120huw5tpu_7;0;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
e120huu0w75rp1z1q91lxe120huw5tpu;7;2;e120huu0w75rp1z1q91lxe120huw5tpu_7;1;1;30;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;7;3;e120huu0w75rp1z1q91lxe120huw5tpu_7;0;0;0;0;0;;;;;0;0;0;0;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;8;1;e120huu0w75rp1z1q91lxe120huw5tpu_8;1;1;30;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
e120huu0w75rp1z1q91lxe120huw5tpu;8;2;e120huu0w75rp1z1q91lxe120huw5tpu_8;0;1;48;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
e120huu0w75rp1z1q91lxe120huw5tpu;8;3;e120huu0w75rp1z1q91lxe120huw5tpu_8;0;0;0;0;0;;;;;0;0;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;1;1;5t77lm6z6u6s30fpbhu5t77bteqvde2o_1;1;1;72;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;1;2;5t77lm6z6u6s30fpbhu5t77bteqvde2o_1;0;1;99;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;1;3;5t77lm6z6u6s30fpbhu5t77bteqvde2o_1;0;0;0;0;0;;;;;0;0;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;2;1;5t77lm6z6u6s30fpbhu5t77bteqvde2o_2;0;1;99;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;2;2;5t77lm6z6u6s30fpbhu5t77bteqvde2o_2;0;1;72;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
5t77lm6z6u6s30fpbhu5t77bteqvde2o;2;3;5t77lm6z6u6s30fpbhu5t77bteqvde2o_2;1;0;0;0;0;;;;;0;0;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;3;1;5t77lm6z6u6s30fpbhu5t77bteqvde2o_3;1;1;45;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;3;2;5t77lm6z6u6s30fpbhu5t77bteqvde2o_3;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
5t77lm6z6u6s30fpbhu5t77bteqvde2o;3;3;5t77lm6z6u6s30fpbhu5t77bteqvde2o_3;0;0;0;0;0;;;;;0;0;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;4;1;5t77lm6z6u6s30fpbhu5t77bteqvde2o_4;0;1;72;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
5t77lm6z6u6s30fpbhu5t77bteqvde2o;4;2;5t77lm6z6u6s30fpbhu5t77bteqvde2o_4;1;1;45;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;4;3;5t77lm6z6u6s30fpbhu5t77bteqvde2o_4;0;0;0;0;0;;;;;0;0;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;5;1;5t77lm6z6u6s30fpbhu5t77bteqvde2o_5;1;1;99;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;5;2;5t77lm6z6u6s30fpbhu5t77bteqvde2o_5;0;1;72;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;5;3;5t77lm6z6u6s30fpbhu5t77bteqvde2o_5;0;0;0;0;0;;;;;0;0;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;6;1;5t77lm6z6u6s30fpbhu5t77bteqvde2o_6;1;1;99;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;6;2;5t77lm6z6u6s30fpbhu5t77bteqvde2o_6;0;1;72;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
5t77lm6z6u6s30fpbhu5t77bteqvde2o;6;3;5t77lm6z6u6s30fpbhu5t77bteqvde2o_6;0;0;0;0;0;;;;;0;0;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;7;1;5t77lm6z6u6s30fpbhu5t77bteqvde2o_7;0;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
5t77lm6z6u6s30fpbhu5t77bteqvde2o;7;2;5t77lm6z6u6s30fpbhu5t77bteqvde2o_7;1;1;45;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;7;3;5t77lm6z6u6s30fpbhu5t77bteqvde2o_7;0;0;0;0;0;;;;;0;0;0;0;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;8;1;5t77lm6z6u6s30fpbhu5t77bteqvde2o_8;1;1;45;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
5t77lm6z6u6s30fpbhu5t77bteqvde2o;8;2;5t77lm6z6u6s30fpbhu5t77bteqvde2o_8;0;1;72;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
5t77lm6z6u6s30fpbhu5t77bteqvde2o;8;3;5t77lm6z6u6s30fpbhu5t77bteqvde2o_8;0;0;0;0;0;;;;;0;0;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;1;1;b7niia71xoneztdscb7nii1izoz5n4t8_1;0;1;96;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;1;2;b7niia71xoneztdscb7nii1izoz5n4t8_1;1;1;132;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;1;3;b7niia71xoneztdscb7nii1izoz5n4t8_1;0;0;0;0;0;;;;;0;0;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;2;1;b7niia71xoneztdscb7nii1izoz5n4t8_2;0;1;132;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;2;2;b7niia71xoneztdscb7nii1izoz5n4t8_2;1;1;96;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
b7niia71xoneztdscb7nii1izoz5n4t8;2;3;b7niia71xoneztdscb7nii1izoz5n4t8_2;0;0;0;0;0;;;;;0;0;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;3;1;b7niia71xoneztdscb7nii1izoz5n4t8_3;1;1;60;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;3;2;b7niia71xoneztdscb7nii1izoz5n4t8_3;0;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
b7niia71xoneztdscb7nii1izoz5n4t8;3;3;b7niia71xoneztdscb7nii1izoz5n4t8_3;0;0;0;0;0;;;;;0;0;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;4;1;b7niia71xoneztdscb7nii1izoz5n4t8_4;1;1;96;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
b7niia71xoneztdscb7nii1izoz5n4t8;4;2;b7niia71xoneztdscb7nii1izoz5n4t8_4;0;1;60;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;4;3;b7niia71xoneztdscb7nii1izoz5n4t8_4;0;0;0;0;0;;;;;0;0;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;5;1;b7niia71xoneztdscb7nii1izoz5n4t8_5;1;1;132;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;5;2;b7niia71xoneztdscb7nii1izoz5n4t8_5;0;1;96;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
b7niia71xoneztdscb7nii1izoz5n4t8;5;3;b7niia71xoneztdscb7nii1izoz5n4t8_5;0;0;0;0;0;;;;;0;0;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;6;1;b7niia71xoneztdscb7nii1izoz5n4t8_6;0;1;132;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;6;2;b7niia71xoneztdscb7nii1izoz5n4t8_6;1;1;96;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
b7niia71xoneztdscb7nii1izoz5n4t8;6;3;b7niia71xoneztdscb7nii1izoz5n4t8_6;0;0;0;0;0;;;;;0;0;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;7;1;b7niia71xoneztdscb7nii1izoz5n4t8_7;0;1;132;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
b7niia71xoneztdscb7nii1izoz5n4t8;7;2;b7niia71xoneztdscb7nii1izoz5n4t8_7;0;1;60;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;7;3;b7niia71xoneztdscb7nii1izoz5n4t8_7;1;0;0;0;0;;;;;0;0;0;0;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;8;1;b7niia71xoneztdscb7nii1izoz5n4t8_8;0;1;60;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
b7niia71xoneztdscb7nii1izoz5n4t8;8;2;b7niia71xoneztdscb7nii1izoz5n4t8_8;1;1;96;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
b7niia71xoneztdscb7nii1izoz5n4t8;8;3;b7niia71xoneztdscb7nii1izoz5n4t8_8;0;0;0;0;0;;;;;0;0;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;1;1;8mloe6fw903h2ol684aifm8mloe63e1t_1;1;1;48;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;1;2;8mloe6fw903h2ol684aifm8mloe63e1t_1;0;1;66;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;1;3;8mloe6fw903h2ol684aifm8mloe63e1t_1;0;0;0;0;0;;;;;0;0;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;2;1;8mloe6fw903h2ol684aifm8mloe63e1t_2;0;1;66;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;2;2;8mloe6fw903h2ol684aifm8mloe63e1t_2;1;1;48;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
8mloe6fw903h2ol684aifm8mloe63e1t;2;3;8mloe6fw903h2ol684aifm8mloe63e1t_2;0;0;0;0;0;;;;;0;0;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;3;1;8mloe6fw903h2ol684aifm8mloe63e1t_3;1;1;30;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;3;2;8mloe6fw903h2ol684aifm8mloe63e1t_3;0;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
8mloe6fw903h2ol684aifm8mloe63e1t;3;3;8mloe6fw903h2ol684aifm8mloe63e1t_3;0;0;0;0;0;;;;;0;0;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;4;1;8mloe6fw903h2ol684aifm8mloe63e1t_4;0;1;48;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
8mloe6fw903h2ol684aifm8mloe63e1t;4;2;8mloe6fw903h2ol684aifm8mloe63e1t_4;1;1;30;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;4;3;8mloe6fw903h2ol684aifm8mloe63e1t_4;0;0;0;0;0;;;;;0;0;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;5;1;8mloe6fw903h2ol684aifm8mloe63e1t_5;0;1;66;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;5;2;8mloe6fw903h2ol684aifm8mloe63e1t_5;1;1;48;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
8mloe6fw903h2ol684aifm8mloe63e1t;5;3;8mloe6fw903h2ol684aifm8mloe63e1t_5;0;0;0;0;0;;;;;0;0;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;6;1;8mloe6fw903h2ol684aifm8mloe63e1t_6;1;1;66;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;6;2;8mloe6fw903h2ol684aifm8mloe63e1t_6;0;1;48;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
8mloe6fw903h2ol684aifm8mloe63e1t;6;3;8mloe6fw903h2ol684aifm8mloe63e1t_6;0;0;0;0;0;;;;;0;0;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;7;1;8mloe6fw903h2ol684aifm8mloe63e1t_7;0;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
8mloe6fw903h2ol684aifm8mloe63e1t;7;2;8mloe6fw903h2ol684aifm8mloe63e1t_7;1;1;30;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;7;3;8mloe6fw903h2ol684aifm8mloe63e1t_7;0;0;0;0;0;;;;;0;0;0;0;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;8;1;8mloe6fw903h2ol684aifm8mloe63e1t_8;1;1;30;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
8mloe6fw903h2ol684aifm8mloe63e1t;8;2;8mloe6fw903h2ol684aifm8mloe63e1t_8;0;1;48;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
8mloe6fw903h2ol684aifm8mloe63e1t;8;3;8mloe6fw903h2ol684aifm8mloe63e1t_8;0;0;0;0;0;;;;;0;0;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;1;1;mqkte94py76z2ufnkzmqkbtynyk2yd3e_1;0;1;48;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;1;2;mqkte94py76z2ufnkzmqkbtynyk2yd3e_1;1;1;66;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;1;3;mqkte94py76z2ufnkzmqkbtynyk2yd3e_1;0;0;0;0;0;;;;;0;0;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;2;1;mqkte94py76z2ufnkzmqkbtynyk2yd3e_2;1;1;66;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;2;2;mqkte94py76z2ufnkzmqkbtynyk2yd3e_2;0;1;48;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
mqkte94py76z2ufnkzmqkbtynyk2yd3e;2;3;mqkte94py76z2ufnkzmqkbtynyk2yd3e_2;0;0;0;0;0;;;;;0;0;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;3;1;mqkte94py76z2ufnkzmqkbtynyk2yd3e_3;1;1;30;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;3;2;mqkte94py76z2ufnkzmqkbtynyk2yd3e_3;0;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
mqkte94py76z2ufnkzmqkbtynyk2yd3e;3;3;mqkte94py76z2ufnkzmqkbtynyk2yd3e_3;0;0;0;0;0;;;;;0;0;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;4;1;mqkte94py76z2ufnkzmqkbtynyk2yd3e_4;0;1;48;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
mqkte94py76z2ufnkzmqkbtynyk2yd3e;4;2;mqkte94py76z2ufnkzmqkbtynyk2yd3e_4;1;1;30;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;4;3;mqkte94py76z2ufnkzmqkbtynyk2yd3e_4;0;0;0;0;0;;;;;0;0;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;5;1;mqkte94py76z2ufnkzmqkbtynyk2yd3e_5;0;1;66;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;5;2;mqkte94py76z2ufnkzmqkbtynyk2yd3e_5;0;1;48;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;5;3;mqkte94py76z2ufnkzmqkbtynyk2yd3e_5;1;0;0;0;0;;;;;0;0;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;6;1;mqkte94py76z2ufnkzmqkbtynyk2yd3e_6;0;1;66;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;6;2;mqkte94py76z2ufnkzmqkbtynyk2yd3e_6;0;1;48;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
mqkte94py76z2ufnkzmqkbtynyk2yd3e;6;3;mqkte94py76z2ufnkzmqkbtynyk2yd3e_6;1;0;0;0;0;;;;;0;0;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;7;1;mqkte94py76z2ufnkzmqkbtynyk2yd3e_7;0;1;66;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
mqkte94py76z2ufnkzmqkbtynyk2yd3e;7;2;mqkte94py76z2ufnkzmqkbtynyk2yd3e_7;1;1;30;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;7;3;mqkte94py76z2ufnkzmqkbtynyk2yd3e_7;0;0;0;0;0;;;;;0;0;0;0;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;8;1;mqkte94py76z2ufnkzmqkbtynyk2yd3e_8;1;1;30;0,5;0,5;2;;MODERATE;VISIBLE;1;0;0;1;0;0
mqkte94py76z2ufnkzmqkbtynyk2yd3e;8;2;mqkte94py76z2ufnkzmqkbtynyk2yd3e_8;0;1;48;0,8;0,8;1;;MODERATE;INVISIBLE;0;0;0;1;0;1
mqkte94py76z2ufnkzmqkbtynyk2yd3e;8;3;mqkte94py76z2ufnkzmqkbtynyk2yd3e_8;0;0;0;0;0;;;;;0;0;0;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;1;1;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_1;1;1;72;0,8;0,8;4;PARTIAL;MODERATE;;0;1;0;1;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;1;2;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_1;0;1;99;1,1;1,1;2;COMPLETE;EASY;;1;0;1;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;1;3;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_1;0;0;0;0;0;;;;;0;0;0;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;2;1;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_2;0;1;99;1,1;1,1;2;COMPLETE;;VISIBLE;1;0;1;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;2;2;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_2;1;1;72;0,8;0,8;4;PARTIAL;;INVISIBLE;0;1;0;0;0;1
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;2;3;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_2;0;0;0;0;0;;;;;0;0;0;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;3;1;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_3;0;1;45;0,5;0,5;;PARTIAL;EASY;VISIBLE;0;0;0;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;3;2;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_3;1;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;3;3;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_3;0;0;0;0;0;;;;;0;0;0;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;4;1;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_4;1;1;72;0,8;0,8;1;;EASY;INVISIBLE;0;0;0;0;0;1
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;4;2;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_4;0;1;45;0,5;0,5;4;;MODERATE;VISIBLE;0;1;0;1;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;4;3;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_4;0;0;0;0;0;;;;;0;0;0;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;5;1;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_5;0;1;99;1,1;1,1;2;PARTIAL;EASY;;1;0;0;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;5;2;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_5;1;1;72;0,8;0,8;1;COMPLETE;MORE EFFORT;;0;0;1;0;1;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;5;3;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_5;0;0;0;0;0;;;;;0;0;0;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;6;1;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_6;0;1;99;1,1;1,1;4;PARTIAL;;VISIBLE;0;1;0;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;6;2;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_6;1;1;72;0,8;0,8;1;COMPLETE;;INVISIBLE;0;0;1;0;0;1
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;6;3;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_6;0;0;0;0;0;;;;;0;0;0;0;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;7;1;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_7;1;1;99;1,1;1,1;;COMPLETE;MORE EFFORT;INVISIBLE;0;0;1;0;1;1
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;7;2;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_7;0;1;45;0,5;0,5;;PARTIAL;MODERATE;VISIBLE;0;0;0;1;0;0
e5vj6xg98mxr8e5vd0k1glac1ir2j2mm;7;3;e5vj6xg98mxr8e5vd0k1glac1ir2j2mm_7;0;0;0;0;0;;;;;0;0;0;0;0;0
